hotel_id,room_floor_id,roomtype_id
548,202,room_type_1
548,302,room_type_2
548,402,room_type_3
548,203,room_type_1
548,303,room_type_2
548,403,room_type_3
548,204,room_type_1
548,304,room_type_2
548,404,room_type_3
548,205,room_type_1
548,305,room_type_2
548,405,room_type_3
548,206,room_type_1
548,306,room_type_2
548,406,room_type_3
548,207,room_type_1
548,307,room_type_2
548,407,room_type_3
548,208,room_type_1
548,308,room_type_2
548,408,room_type_3
548,209,room_type_1
548,309,room_type_2
548,409,room_type_3
549,200,room_type_1
549,300,room_type_2
549,400,room_type_6
549,201,room_type_1
549,301,room_type_2
549,401,room_type_6
549,202,room_type_1
549,302,room_type_2
549,402,room_type_6
549,203,room_type_1
549,303,room_type_2
549,403,room_type_6
549,204,room_type_1
549,304,room_type_2
549,404,room_type_6
549,205,room_type_1
549,305,room_type_2
549,405,room_type_6
549,206,room_type_1
549,306,room_type_2
549,406,room_type_6
549,207,room_type_1
549,307,room_type_2
549,407,room_type_6
549,208,room_type_1
549,308,room_type_2
549,408,room_type_6
549,209,room_type_1
549,309,room_type_2
549,409,room_type_6
550,200,room_type_1
550,300,room_type_2
550,400,room_type_3
550,201,room_type_1
550,301,room_type_2
550,401,room_type_3
550,202,room_type_1
550,302,room_type_2
550,402,room_type_3
550,203,room_type_1
550,303,room_type_2
550,403,room_type_3
550,204,room_type_1
550,304,room_type_2
550,404,room_type_3
550,205,room_type_1
550,305,room_type_2
550,405,room_type_3
550,206,room_type_1
550,306,room_type_2
550,406,room_type_3
550,207,room_type_1
550,307,room_type_2
550,407,room_type_3
550,208,room_type_1
550,308,room_type_2
550,408,room_type_3
550,209,room_type_1
550,309,room_type_2
550,409,room_type_3
551,200,room_type_1
551,300,room_type_2
551,400,room_type_4
551,201,room_type_1
551,301,room_type_2
551,401,room_type_4
551,202,room_type_1
551,302,room_type_2
551,402,room_type_4
551,203,room_type_1
551,303,room_type_2
551,403,room_type_4
551,204,room_type_1
551,304,room_type_2
551,404,room_type_4
551,205,room_type_1
551,305,room_type_2
551,405,room_type_4
551,206,room_type_1
551,306,room_type_2
551,406,room_type_4
551,207,room_type_1
551,307,room_type_2
551,407,room_type_4
551,208,room_type_1
551,308,room_type_2
551,408,room_type_4
551,209,room_type_1
551,309,room_type_2
551,409,room_type_4
552,200,room_type_1
552,300,room_type_2
552,400,room_type_5
552,201,room_type_1
552,301,room_type_2
552,401,room_type_5
552,202,room_type_1
552,302,room_type_2
552,402,room_type_5
552,203,room_type_1
552,303,room_type_2
552,403,room_type_5
552,204,room_type_1
552,304,room_type_2
552,404,room_type_5
552,205,room_type_1
552,305,room_type_2
552,405,room_type_5
552,206,room_type_1
552,306,room_type_2
552,406,room_type_5
552,207,room_type_1
552,307,room_type_2
552,407,room_type_5
552,208,room_type_1
552,308,room_type_2
552,408,room_type_5
552,209,room_type_1
552,309,room_type_2
552,409,room_type_5
553,200,room_type_1
553,300,room_type_2
553,400,room_type_3
553,201,room_type_1
553,301,room_type_2
553,401,room_type_3
553,202,room_type_1
553,302,room_type_2
553,402,room_type_3
553,203,room_type_1
553,303,room_type_2
553,403,room_type_3
553,204,room_type_1
553,304,room_type_2
553,404,room_type_3
553,205,room_type_1
553,305,room_type_2
553,405,room_type_3
553,206,room_type_1
553,306,room_type_2
553,406,room_type_3
553,207,room_type_1
553,307,room_type_2
553,407,room_type_3
553,208,room_type_1
553,308,room_type_2
553,408,room_type_3
553,209,room_type_1
553,309,room_type_2
553,409,room_type_3
554,200,room_type_1
554,300,room_type_2
554,400,room_type_4
554,201,room_type_1
554,301,room_type_2
554,401,room_type_4
554,202,room_type_1
554,302,room_type_2
554,402,room_type_4
554,203,room_type_1
554,303,room_type_2
554,403,room_type_4
554,204,room_type_1
554,304,room_type_2
554,404,room_type_4
554,205,room_type_1
554,305,room_type_2
554,405,room_type_4
554,206,room_type_1
554,306,room_type_2
554,406,room_type_4
554,207,room_type_1
554,307,room_type_2
554,407,room_type_4
554,208,room_type_1
554,308,room_type_2
554,408,room_type_4
554,209,room_type_1
554,309,room_type_2
554,409,room_type_4
555,200,room_type_1
555,300,room_type_2
555,400,room_type_5
555,201,room_type_1
555,301,room_type_2
555,401,room_type_5
555,202,room_type_1
555,302,room_type_2
555,402,room_type_5
555,203,room_type_1
555,303,room_type_2
555,403,room_type_5
555,204,room_type_1
555,304,room_type_2
555,404,room_type_5
555,205,room_type_1
555,305,room_type_2
555,405,room_type_5
555,206,room_type_1
555,306,room_type_2
555,406,room_type_5
555,207,room_type_1
555,307,room_type_2
555,407,room_type_5
555,208,room_type_1
555,308,room_type_2
555,408,room_type_5
555,209,room_type_1
555,309,room_type_2
555,409,room_type_5
556,200,room_type_1
556,300,room_type_2
556,400,room_type_6
556,201,room_type_1
556,301,room_type_2
556,401,room_type_6
556,202,room_type_1
556,302,room_type_2
556,402,room_type_6
556,203,room_type_1
556,303,room_type_2
556,403,room_type_6
556,204,room_type_1
556,304,room_type_2
556,404,room_type_6
556,205,room_type_1
556,305,room_type_2
556,405,room_type_6
556,206,room_type_1
556,306,room_type_2
556,406,room_type_6
556,207,room_type_1
556,307,room_type_2
556,407,room_type_6
556,208,room_type_1
556,308,room_type_2
556,408,room_type_6
556,209,room_type_1
556,309,room_type_2
556,409,room_type_6
557,200,room_type_1
557,300,room_type_2
557,400,room_type_4
557,201,room_type_1
557,301,room_type_2
557,401,room_type_4
557,202,room_type_1
557,302,room_type_2
557,402,room_type_4
557,203,room_type_1
557,303,room_type_2
557,403,room_type_4
557,204,room_type_1
557,304,room_type_2
557,404,room_type_4
557,205,room_type_1
557,305,room_type_2
557,405,room_type_4
557,206,room_type_1
557,306,room_type_2
557,406,room_type_4
557,207,room_type_1
557,307,room_type_2
557,407,room_type_4
557,208,room_type_1
557,308,room_type_2
557,408,room_type_4
557,209,room_type_1
557,309,room_type_2
557,409,room_type_4
558,200,room_type_1
558,300,room_type_2
558,400,room_type_5
558,201,room_type_1
558,301,room_type_2
558,401,room_type_5
558,202,room_type_1
558,302,room_type_2
558,402,room_type_5
558,203,room_type_1
558,303,room_type_2
558,403,room_type_5
558,204,room_type_1
558,304,room_type_2
558,404,room_type_5
558,205,room_type_1
558,305,room_type_2
558,405,room_type_5
558,206,room_type_1
558,306,room_type_2
558,406,room_type_5
558,207,room_type_1
558,307,room_type_2
558,407,room_type_5
558,208,room_type_1
558,308,room_type_2
558,408,room_type_5
558,209,room_type_1
558,309,room_type_2
558,409,room_type_5
559,200,room_type_1
559,300,room_type_2
559,400,room_type_5
559,201,room_type_1
559,301,room_type_2
559,401,room_type_5
559,202,room_type_1
559,302,room_type_2
559,402,room_type_5
559,203,room_type_1
559,303,room_type_2
559,403,room_type_5
559,204,room_type_1
559,304,room_type_2
559,404,room_type_5
559,205,room_type_1
559,305,room_type_2
559,405,room_type_5
559,206,room_type_1
559,306,room_type_2
559,406,room_type_5
559,207,room_type_1
559,307,room_type_2
559,407,room_type_5
559,208,room_type_1
559,308,room_type_2
559,408,room_type_5
559,209,room_type_1
559,309,room_type_2
559,409,room_type_5
560,200,room_type_1
560,300,room_type_2
560,400,room_type_3
560,201,room_type_1
560,301,room_type_2
560,401,room_type_3
560,202,room_type_1
560,302,room_type_2
560,402,room_type_3
560,203,room_type_1
560,303,room_type_2
560,403,room_type_3
560,204,room_type_1
560,304,room_type_2
560,404,room_type_3
560,205,room_type_1
560,305,room_type_2
560,405,room_type_3
560,206,room_type_1
560,306,room_type_2
560,406,room_type_3
560,207,room_type_1
560,307,room_type_2
560,407,room_type_3
560,208,room_type_1
560,308,room_type_2
560,408,room_type_3
560,209,room_type_1
560,309,room_type_2
560,409,room_type_3
561,200,room_type_1
561,300,room_type_2
561,400,room_type_6
561,201,room_type_1
561,301,room_type_2
561,401,room_type_6
561,202,room_type_1
561,302,room_type_2
561,402,room_type_6
561,203,room_type_1
561,303,room_type_2
561,403,room_type_6
561,204,room_type_1
561,304,room_type_2
561,404,room_type_6
561,205,room_type_1
561,305,room_type_2
561,405,room_type_6
561,206,room_type_1
561,306,room_type_2
561,406,room_type_6
561,207,room_type_1
561,307,room_type_2
561,407,room_type_6
561,208,room_type_1
561,308,room_type_2
561,408,room_type_6
561,209,room_type_1
561,309,room_type_2
561,409,room_type_6
562,200,room_type_1
562,300,room_type_2
562,400,room_type_4
562,201,room_type_1
562,301,room_type_2
562,401,room_type_4
562,202,room_type_1
562,302,room_type_2
562,402,room_type_4
562,203,room_type_1
562,303,room_type_2
562,403,room_type_4
562,204,room_type_1
562,304,room_type_2
562,404,room_type_4
562,205,room_type_1
562,305,room_type_2
562,405,room_type_4
562,206,room_type_1
562,306,room_type_2
562,406,room_type_4
562,207,room_type_1
562,307,room_type_2
562,407,room_type_4
562,208,room_type_1
562,308,room_type_2
562,408,room_type_4
562,209,room_type_1
562,309,room_type_2
562,409,room_type_4
563,200,room_type_1
563,300,room_type_2
563,400,room_type_3
563,201,room_type_1
563,301,room_type_2
563,401,room_type_3
563,202,room_type_1
563,302,room_type_2
563,402,room_type_3
563,203,room_type_1
563,303,room_type_2
563,403,room_type_3
563,204,room_type_1
563,304,room_type_2
563,404,room_type_3
563,205,room_type_1
563,305,room_type_2
563,405,room_type_3
563,206,room_type_1
563,306,room_type_2
563,406,room_type_3
563,207,room_type_1
563,307,room_type_2
563,407,room_type_3
563,208,room_type_1
563,308,room_type_2
563,408,room_type_3
563,209,room_type_1
563,309,room_type_2
563,409,room_type_3
564,200,room_type_1
564,300,room_type_2
564,400,room_type_5
564,201,room_type_1
564,301,room_type_2
564,401,room_type_5
564,202,room_type_1
564,302,room_type_2
564,402,room_type_5
564,203,room_type_1
564,303,room_type_2
564,403,room_type_5
564,204,room_type_1
564,304,room_type_2
564,404,room_type_5
564,205,room_type_1
564,305,room_type_2
564,405,room_type_5
564,206,room_type_1
564,306,room_type_2
564,406,room_type_5
564,207,room_type_1
564,307,room_type_2
564,407,room_type_5
564,208,room_type_1
564,308,room_type_2
564,408,room_type_5
564,209,room_type_1
564,309,room_type_2
564,409,room_type_5
565,200,room_type_1
565,300,room_type_2
565,400,room_type_5
565,201,room_type_1
565,301,room_type_2
565,401,room_type_5
565,202,room_type_1
565,302,room_type_2
565,402,room_type_5
565,203,room_type_1
565,303,room_type_2
565,403,room_type_5
565,204,room_type_1
565,304,room_type_2
565,404,room_type_5
565,205,room_type_1
565,305,room_type_2
565,405,room_type_5
565,206,room_type_1
565,306,room_type_2
565,406,room_type_5
565,207,room_type_1
565,307,room_type_2
565,407,room_type_5
565,208,room_type_1
565,308,room_type_2
565,408,room_type_5
565,209,room_type_1
565,309,room_type_2
565,409,room_type_5
566,200,room_type_1
566,300,room_type_2
566,400,room_type_5
566,201,room_type_1
566,301,room_type_2
566,401,room_type_5
566,202,room_type_1
566,302,room_type_2
566,402,room_type_5
566,203,room_type_1
566,303,room_type_2
566,403,room_type_5
566,204,room_type_1
566,304,room_type_2
566,404,room_type_5
566,205,room_type_1
566,305,room_type_2
566,405,room_type_5
566,206,room_type_1
566,306,room_type_2
566,406,room_type_5
566,207,room_type_1
566,307,room_type_2
566,407,room_type_5
566,208,room_type_1
566,308,room_type_2
566,408,room_type_5
566,209,room_type_1
566,309,room_type_2
566,409,room_type_5
567,200,room_type_1
567,300,room_type_2
567,400,room_type_3
567,201,room_type_1
567,301,room_type_2
567,401,room_type_3
567,202,room_type_1
567,302,room_type_2
567,402,room_type_3
567,203,room_type_1
567,303,room_type_2
567,403,room_type_3
567,204,room_type_1
567,304,room_type_2
567,404,room_type_3
567,205,room_type_1
567,305,room_type_2
567,405,room_type_3
567,206,room_type_1
567,306,room_type_2
567,406,room_type_3
567,207,room_type_1
567,307,room_type_2
567,407,room_type_3
567,208,room_type_1
567,308,room_type_2
567,408,room_type_3
567,209,room_type_1
567,309,room_type_2
567,409,room_type_3
568,200,room_type_1
568,300,room_type_2
568,400,room_type_5
568,201,room_type_1
568,301,room_type_2
568,401,room_type_5
568,202,room_type_1
568,302,room_type_2
568,402,room_type_5
568,203,room_type_1
568,303,room_type_2
568,403,room_type_5
568,204,room_type_1
568,304,room_type_2
568,404,room_type_5
568,205,room_type_1
568,305,room_type_2
568,405,room_type_5
568,206,room_type_1
568,306,room_type_2
568,406,room_type_5
568,207,room_type_1
568,307,room_type_2
568,407,room_type_5
568,208,room_type_1
568,308,room_type_2
568,408,room_type_5
568,209,room_type_1
568,309,room_type_2
568,409,room_type_5
569,200,room_type_1
569,300,room_type_2
569,400,room_type_5
569,201,room_type_1
569,301,room_type_2
569,401,room_type_5
569,202,room_type_1
569,302,room_type_2
569,402,room_type_5
569,203,room_type_1
569,303,room_type_2
569,403,room_type_5
569,204,room_type_1
569,304,room_type_2
569,404,room_type_5
569,205,room_type_1
569,305,room_type_2
569,405,room_type_5
569,206,room_type_1
569,306,room_type_2
569,406,room_type_5
569,207,room_type_1
569,307,room_type_2
569,407,room_type_5
569,208,room_type_1
569,308,room_type_2
569,408,room_type_5
569,209,room_type_1
569,309,room_type_2
569,409,room_type_5
570,200,room_type_1
570,300,room_type_2
570,400,room_type_3
570,201,room_type_1
570,301,room_type_2
570,401,room_type_3
570,202,room_type_1
570,302,room_type_2
570,402,room_type_3
570,203,room_type_1
570,303,room_type_2
570,403,room_type_3
570,204,room_type_1
570,304,room_type_2
570,404,room_type_3
570,205,room_type_1
570,305,room_type_2
570,405,room_type_3
570,206,room_type_1
570,306,room_type_2
570,406,room_type_3
570,207,room_type_1
570,307,room_type_2
570,407,room_type_3
570,208,room_type_1
570,308,room_type_2
570,408,room_type_3
570,209,room_type_1
570,309,room_type_2
570,409,room_type_3
571,200,room_type_1
571,300,room_type_2
571,400,room_type_4
571,201,room_type_1
571,301,room_type_2
571,401,room_type_4
571,202,room_type_1
571,302,room_type_2
571,402,room_type_4
571,203,room_type_1
571,303,room_type_2
571,403,room_type_4
571,204,room_type_1
571,304,room_type_2
571,404,room_type_4
571,205,room_type_1
571,305,room_type_2
571,405,room_type_4
571,206,room_type_1
571,306,room_type_2
571,406,room_type_4
571,207,room_type_1
571,307,room_type_2
571,407,room_type_4
571,208,room_type_1
571,308,room_type_2
571,408,room_type_4
571,209,room_type_1
571,309,room_type_2
571,409,room_type_4
572,200,room_type_1
572,300,room_type_2
572,400,room_type_5
572,201,room_type_1
572,301,room_type_2
572,401,room_type_5
572,202,room_type_1
572,302,room_type_2
572,402,room_type_5
572,203,room_type_1
572,303,room_type_2
572,403,room_type_5
572,204,room_type_1
572,304,room_type_2
572,404,room_type_5
572,205,room_type_1
572,305,room_type_2
572,405,room_type_5
572,206,room_type_1
572,306,room_type_2
572,406,room_type_5
572,207,room_type_1
572,307,room_type_2
572,407,room_type_5
572,208,room_type_1
572,308,room_type_2
572,408,room_type_5
572,209,room_type_1
572,309,room_type_2
572,409,room_type_5
573,200,room_type_1
573,300,room_type_2
573,400,room_type_6
573,201,room_type_1
573,301,room_type_2
573,401,room_type_6
573,202,room_type_1
573,302,room_type_2
573,402,room_type_6
573,203,room_type_1
573,303,room_type_2
573,403,room_type_6
573,204,room_type_1
573,304,room_type_2
573,404,room_type_6
573,205,room_type_1
573,305,room_type_2
573,405,room_type_6
573,206,room_type_1
573,306,room_type_2
573,406,room_type_6
573,207,room_type_1
573,307,room_type_2
573,407,room_type_6
573,208,room_type_1
573,308,room_type_2
573,408,room_type_6
573,209,room_type_1
573,309,room_type_2
573,409,room_type_6
574,200,room_type_1
574,300,room_type_2
574,400,room_type_6
574,201,room_type_1
574,301,room_type_2
574,401,room_type_6
574,202,room_type_1
574,302,room_type_2
574,402,room_type_6
574,203,room_type_1
574,303,room_type_2
574,403,room_type_6
574,204,room_type_1
574,304,room_type_2
574,404,room_type_6
574,205,room_type_1
574,305,room_type_2
574,405,room_type_6
574,206,room_type_1
574,306,room_type_2
574,406,room_type_6
574,207,room_type_1
574,307,room_type_2
574,407,room_type_6
574,208,room_type_1
574,308,room_type_2
574,408,room_type_6
574,209,room_type_1
574,309,room_type_2
574,409,room_type_6
575,200,room_type_1
575,300,room_type_2
575,400,room_type_4
575,201,room_type_1
575,301,room_type_2
575,401,room_type_4
575,202,room_type_1
575,302,room_type_2
575,402,room_type_4
575,203,room_type_1
575,303,room_type_2
575,403,room_type_4
575,204,room_type_1
575,304,room_type_2
575,404,room_type_4
575,205,room_type_1
575,305,room_type_2
575,405,room_type_4
575,206,room_type_1
575,306,room_type_2
575,406,room_type_4
575,207,room_type_1
575,307,room_type_2
575,407,room_type_4
575,208,room_type_1
575,308,room_type_2
575,408,room_type_4
575,209,room_type_1
575,309,room_type_2
575,409,room_type_4
576,200,room_type_1
576,300,room_type_2
576,400,room_type_5
576,201,room_type_1
576,301,room_type_2
576,401,room_type_5
576,202,room_type_1
576,302,room_type_2
576,402,room_type_5
576,203,room_type_1
576,303,room_type_2
576,403,room_type_5
576,204,room_type_1
576,304,room_type_2
576,404,room_type_5
576,205,room_type_1
576,305,room_type_2
576,405,room_type_5
576,206,room_type_1
576,306,room_type_2
576,406,room_type_5
576,207,room_type_1
576,307,room_type_2
576,407,room_type_5
576,208,room_type_1
576,308,room_type_2
576,408,room_type_5
576,209,room_type_1
576,309,room_type_2
576,409,room_type_5
577,200,room_type_1
577,300,room_type_2
577,400,room_type_3
577,201,room_type_1
577,301,room_type_2
577,401,room_type_3
577,202,room_type_1
577,302,room_type_2
577,402,room_type_3
577,203,room_type_1
577,303,room_type_2
577,403,room_type_3
577,204,room_type_1
577,304,room_type_2
577,404,room_type_3
577,205,room_type_1
577,305,room_type_2
577,405,room_type_3
577,206,room_type_1
577,306,room_type_2
577,406,room_type_3
577,207,room_type_1
577,307,room_type_2
577,407,room_type_3
577,208,room_type_1
577,308,room_type_2
577,408,room_type_3
577,209,room_type_1
577,309,room_type_2
577,409,room_type_3
578,200,room_type_1
578,300,room_type_2
578,400,room_type_3
578,201,room_type_1
578,301,room_type_2
578,401,room_type_3
578,202,room_type_1
578,302,room_type_2
578,402,room_type_3
578,203,room_type_1
578,303,room_type_2
578,403,room_type_3
578,204,room_type_1
578,304,room_type_2
578,404,room_type_3
578,205,room_type_1
578,305,room_type_2
578,405,room_type_3
578,206,room_type_1
578,306,room_type_2
578,406,room_type_3
578,207,room_type_1
578,307,room_type_2
578,407,room_type_3
578,208,room_type_1
578,308,room_type_2
578,408,room_type_3
578,209,room_type_1
578,309,room_type_2
578,409,room_type_3
579,200,room_type_1
579,300,room_type_2
579,400,room_type_6
579,201,room_type_1
579,301,room_type_2
579,401,room_type_6
579,202,room_type_1
579,302,room_type_2
579,402,room_type_6
579,203,room_type_1
579,303,room_type_2
579,403,room_type_6
579,204,room_type_1
579,304,room_type_2
579,404,room_type_6
579,205,room_type_1
579,305,room_type_2
579,405,room_type_6
579,206,room_type_1
579,306,room_type_2
579,406,room_type_6
579,207,room_type_1
579,307,room_type_2
579,407,room_type_6
579,208,room_type_1
579,308,room_type_2
579,408,room_type_6
579,209,room_type_1
579,309,room_type_2
579,409,room_type_6
580,200,room_type_1
580,300,room_type_2
580,400,room_type_3
580,201,room_type_1
580,301,room_type_2
580,401,room_type_3
580,202,room_type_1
580,302,room_type_2
580,402,room_type_3
580,203,room_type_1
580,303,room_type_2
580,403,room_type_3
580,204,room_type_1
580,304,room_type_2
580,404,room_type_3
580,205,room_type_1
580,305,room_type_2
580,405,room_type_3
580,206,room_type_1
580,306,room_type_2
580,406,room_type_3
580,207,room_type_1
580,307,room_type_2
580,407,room_type_3
580,208,room_type_1
580,308,room_type_2
580,408,room_type_3
580,209,room_type_1
580,309,room_type_2
580,409,room_type_3
581,200,room_type_1
581,300,room_type_2
581,400,room_type_4
581,201,room_type_1
581,301,room_type_2
581,401,room_type_4
581,202,room_type_1
581,302,room_type_2
581,402,room_type_4
581,203,room_type_1
581,303,room_type_2
581,403,room_type_4
581,204,room_type_1
581,304,room_type_2
581,404,room_type_4
581,205,room_type_1
581,305,room_type_2
581,405,room_type_4
581,206,room_type_1
581,306,room_type_2
581,406,room_type_4
581,207,room_type_1
581,307,room_type_2
581,407,room_type_4
581,208,room_type_1
581,308,room_type_2
581,408,room_type_4
581,209,room_type_1
581,309,room_type_2
581,409,room_type_4
582,200,room_type_1
582,300,room_type_2
582,400,room_type_5
582,201,room_type_1
582,301,room_type_2
582,401,room_type_5
582,202,room_type_1
582,302,room_type_2
582,402,room_type_5
582,203,room_type_1
582,303,room_type_2
582,403,room_type_5
582,204,room_type_1
582,304,room_type_2
582,404,room_type_5
582,205,room_type_1
582,305,room_type_2
582,405,room_type_5
582,206,room_type_1
582,306,room_type_2
582,406,room_type_5
582,207,room_type_1
582,307,room_type_2
582,407,room_type_5
582,208,room_type_1
582,308,room_type_2
582,408,room_type_5
582,209,room_type_1
582,309,room_type_2
582,409,room_type_5
583,200,room_type_1
583,300,room_type_2
583,400,room_type_4
583,201,room_type_1
583,301,room_type_2
583,401,room_type_4
583,202,room_type_1
583,302,room_type_2
583,402,room_type_4
583,203,room_type_1
583,303,room_type_2
583,403,room_type_4
583,204,room_type_1
583,304,room_type_2
583,404,room_type_4
583,205,room_type_1
583,305,room_type_2
583,405,room_type_4
583,206,room_type_1
583,306,room_type_2
583,406,room_type_4
583,207,room_type_1
583,307,room_type_2
583,407,room_type_4
583,208,room_type_1
583,308,room_type_2
583,408,room_type_4
583,209,room_type_1
583,309,room_type_2
583,409,room_type_4
584,200,room_type_1
584,300,room_type_2
584,400,room_type_3
584,201,room_type_1
584,301,room_type_2
584,401,room_type_3
584,202,room_type_1
584,302,room_type_2
584,402,room_type_3
584,203,room_type_1
584,303,room_type_2
584,403,room_type_3
584,204,room_type_1
584,304,room_type_2
584,404,room_type_3
584,205,room_type_1
584,305,room_type_2
584,405,room_type_3
584,206,room_type_1
584,306,room_type_2
584,406,room_type_3
584,207,room_type_1
584,307,room_type_2
584,407,room_type_3
584,208,room_type_1
584,308,room_type_2
584,408,room_type_3
584,209,room_type_1
584,309,room_type_2
584,409,room_type_3
585,200,room_type_1
585,300,room_type_2
585,400,room_type_3
585,201,room_type_1
585,301,room_type_2
585,401,room_type_3
585,202,room_type_1
585,302,room_type_2
585,402,room_type_3
585,203,room_type_1
585,303,room_type_2
585,403,room_type_3
585,204,room_type_1
585,304,room_type_2
585,404,room_type_3
585,205,room_type_1
585,305,room_type_2
585,405,room_type_3
585,206,room_type_1
585,306,room_type_2
585,406,room_type_3
585,207,room_type_1
585,307,room_type_2
585,407,room_type_3
585,208,room_type_1
585,308,room_type_2
585,408,room_type_3
585,209,room_type_1
585,309,room_type_2
585,409,room_type_3
586,200,room_type_1
586,300,room_type_2
586,400,room_type_6
586,201,room_type_1
586,301,room_type_2
586,401,room_type_6
586,202,room_type_1
586,302,room_type_2
586,402,room_type_6
586,203,room_type_1
586,303,room_type_2
586,403,room_type_6
586,204,room_type_1
586,304,room_type_2
586,404,room_type_6
586,205,room_type_1
586,305,room_type_2
586,405,room_type_6
586,206,room_type_1
586,306,room_type_2
586,406,room_type_6
586,207,room_type_1
586,307,room_type_2
586,407,room_type_6
586,208,room_type_1
586,308,room_type_2
586,408,room_type_6
586,209,room_type_1
586,309,room_type_2
586,409,room_type_6
587,200,room_type_1
587,300,room_type_2
587,400,room_type_4
587,201,room_type_1
587,301,room_type_2
587,401,room_type_4
587,202,room_type_1
587,302,room_type_2
587,402,room_type_4
587,203,room_type_1
587,303,room_type_2
587,403,room_type_4
587,204,room_type_1
587,304,room_type_2
587,404,room_type_4
587,205,room_type_1
587,305,room_type_2
587,405,room_type_4
587,206,room_type_1
587,306,room_type_2
587,406,room_type_4
587,207,room_type_1
587,307,room_type_2
587,407,room_type_4
587,208,room_type_1
587,308,room_type_2
587,408,room_type_4
587,209,room_type_1
587,309,room_type_2
587,409,room_type_4
588,200,room_type_1
588,300,room_type_2
588,400,room_type_3
588,201,room_type_1
588,301,room_type_2
588,401,room_type_3
588,202,room_type_1
588,302,room_type_2
588,402,room_type_3
588,203,room_type_1
588,303,room_type_2
588,403,room_type_3
588,204,room_type_1
588,304,room_type_2
588,404,room_type_3
588,205,room_type_1
588,305,room_type_2
588,405,room_type_3
588,206,room_type_1
588,306,room_type_2
588,406,room_type_3
588,207,room_type_1
588,307,room_type_2
588,407,room_type_3
588,208,room_type_1
588,308,room_type_2
588,408,room_type_3
588,209,room_type_1
588,309,room_type_2
588,409,room_type_3
589,200,room_type_1
589,300,room_type_2
589,400,room_type_4
589,201,room_type_1
589,301,room_type_2
589,401,room_type_4
589,202,room_type_1
589,302,room_type_2
589,402,room_type_4
589,203,room_type_1
589,303,room_type_2
589,403,room_type_4
589,204,room_type_1
589,304,room_type_2
589,404,room_type_4
589,205,room_type_1
589,305,room_type_2
589,405,room_type_4
589,206,room_type_1
589,306,room_type_2
589,406,room_type_4
589,207,room_type_1
589,307,room_type_2
589,407,room_type_4
589,208,room_type_1
589,308,room_type_2
589,408,room_type_4
589,209,room_type_1
589,309,room_type_2
589,409,room_type_4
590,200,room_type_1
590,300,room_type_2
590,400,room_type_6
590,201,room_type_1
590,301,room_type_2
590,401,room_type_6
590,202,room_type_1
590,302,room_type_2
590,402,room_type_6
590,203,room_type_1
590,303,room_type_2
590,403,room_type_6
590,204,room_type_1
590,304,room_type_2
590,404,room_type_6
590,205,room_type_1
590,305,room_type_2
590,405,room_type_6
590,206,room_type_1
590,306,room_type_2
590,406,room_type_6
590,207,room_type_1
590,307,room_type_2
590,407,room_type_6
590,208,room_type_1
590,308,room_type_2
590,408,room_type_6
590,209,room_type_1
590,309,room_type_2
590,409,room_type_6
591,200,room_type_1
591,300,room_type_2
591,400,room_type_6
591,201,room_type_1
591,301,room_type_2
591,401,room_type_6
591,202,room_type_1
591,302,room_type_2
591,402,room_type_6
591,203,room_type_1
591,303,room_type_2
591,403,room_type_6
591,204,room_type_1
591,304,room_type_2
591,404,room_type_6
591,205,room_type_1
591,305,room_type_2
591,405,room_type_6
591,206,room_type_1
591,306,room_type_2
591,406,room_type_6
591,207,room_type_1
591,307,room_type_2
591,407,room_type_6
591,208,room_type_1
591,308,room_type_2
591,408,room_type_6
591,209,room_type_1
591,309,room_type_2
591,409,room_type_6
592,200,room_type_1
592,300,room_type_2
592,400,room_type_5
592,201,room_type_1
592,301,room_type_2
592,401,room_type_5
592,202,room_type_1
592,302,room_type_2
592,402,room_type_5
592,203,room_type_1
592,303,room_type_2
592,403,room_type_5
592,204,room_type_1
592,304,room_type_2
592,404,room_type_5
592,205,room_type_1
592,305,room_type_2
592,405,room_type_5
592,206,room_type_1
592,306,room_type_2
592,406,room_type_5
592,207,room_type_1
592,307,room_type_2
592,407,room_type_5
592,208,room_type_1
592,308,room_type_2
592,408,room_type_5
592,209,room_type_1
592,309,room_type_2
592,409,room_type_5
593,200,room_type_1
593,300,room_type_2
593,400,room_type_5
593,201,room_type_1
593,301,room_type_2
593,401,room_type_5
593,202,room_type_1
593,302,room_type_2
593,402,room_type_5
593,203,room_type_1
593,303,room_type_2
593,403,room_type_5
593,204,room_type_1
593,304,room_type_2
593,404,room_type_5
593,205,room_type_1
593,305,room_type_2
593,405,room_type_5
593,206,room_type_1
593,306,room_type_2
593,406,room_type_5
593,207,room_type_1
593,307,room_type_2
593,407,room_type_5
593,208,room_type_1
593,308,room_type_2
593,408,room_type_5
593,209,room_type_1
593,309,room_type_2
593,409,room_type_5
594,200,room_type_1
594,300,room_type_2
594,400,room_type_4
594,201,room_type_1
594,301,room_type_2
594,401,room_type_4
594,202,room_type_1
594,302,room_type_2
594,402,room_type_4
594,203,room_type_1
594,303,room_type_2
594,403,room_type_4
594,204,room_type_1
594,304,room_type_2
594,404,room_type_4
594,205,room_type_1
594,305,room_type_2
594,405,room_type_4
594,206,room_type_1
594,306,room_type_2
594,406,room_type_4
594,207,room_type_1
594,307,room_type_2
594,407,room_type_4
